y_4326,x_4326,index_plaque,ardt,adresse,emplacement,retranscription,materiau,taille,titre,siecle,periode_1,periode_2,objet_1,objet_2,genre,personnalite,pays,date_arret,geo_shape.type,geo_shape.geometry.coordinates,geo_shape.geometry.type,geo_point_2d.lon,geo_point_2d.lat
48.895833,2.338611,1,18,19 RUE VINCENT COMPOINT,AU DESSUS DE LA PORTE D ENTREE D UN IMMEUBLE A DROITE,En souvenir de / Franck Maréchal / sapeur-pompier de Paris / mort au feu / le 28 avril 1987,Marbre,80x60,Franck Maréchal,20,,,les militaires,les victimes d'accidents et catastrophes,YY,Franck Maréchal,France,,Feature,"[2.3386110001829485, 48.89583299916211]",Point,2.3386110001829485,48.89583299916211
48.886595,2.334065,18404,18,54A RUE LEPIC,REZ DE CHAUSSEE,DANS CETTE MAISON / VINCENT VAN GOGH / A VÉCU / CHEZ SON FRÈRE THEO / DE 1886 A 1888,Marbre,15x30,Vincent Van Gogh,19,,,les artistes (beaux-arts),,YY,Vincent Van Gogh,"France, Pays-Bas",,Feature,"[2.33406500005204, 48.88659499910292]",Point,2.33406500005204,48.88659499910292
48.895738,2.332807,18440,18,17 RUE GEORGETTE AGUTTE,AU REZ DE CHAUSSEE,"A LA MÉMOIRE DES ÉLÈVES DE CE COLLÈGE (anciennement école de garçon),/ DÉPORTÉS DE 1942 A 1944 PARCE QUE NÉS JUIFS,/ VICTIMES INNOCENTES DE LA BARBARIE NAZIE,/ ET DU GOUVERNEMENT DE VICHY,/ ILS FURENT EXTERMINES DANS LES CAMPS DE LA MORT.,/ PLUS DE 700 DE CES ENFANTS VIVAIENT DANS LE 18EME,/ NE LES OUBLIONS JAMAIS",Méthacrylate,20x40,Collège rue Georgette Agutte,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.3328069993272362, 48.89573799918719]",Point,2.3328069993272362,48.89573799918719
48.838292,2.323019,16903,14,81 AVENUE DU MAINE,REZ-DE-CHAUSSEE,ICI SONT MORTS / VICTIMES DE LA SCIENCE / SEVERO / AERONAUTE BRESILIEN / ET SON MECANICIEN / LE FRANCAIS / SACHET / CHUTE DU DIRIGEABLE PAX / LE 12 MAI 1902 / / Plaque inaugurée / le 10 Août 1913,Marbre,40x30,Augusto Severo de Albuquerque Maranhão,20,,,évènements et faits historiques,les victimes d'accidents et catastrophes,YY,"Augusto Severo de Albuquerque Maranhão, Georges Saché","France, Brésil",,Feature,"[2.3230190006546874, 48.83829199890957]",Point,2.3230190006546874,48.83829199890957
48.890977,2.352719,18935,18,45 RUE ORDENER,à gauche de la porte d'entrée,"Un patriote français """"""""inconnu"""""""" victime des combats de la Libération",Pierre,30x50,Patriote français inconnu,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,les Morts pour la France,,,France,,Feature,"[2.3527189995975872, 48.89097699908048]",Point,2.3527189995975872,48.89097699908048
48.890086,2.360569,18059,18,81 RUE RIQUET,À droite de la porte d'entrée,JOSEPH ROQUE NÉ LE 11.8.1897 MILITANT SYNDICALISTE FUSILLÉ AU MONT VALÉRIEN LE 11.8.1942 A HABITÉ CET IMMEUBLE DEPUIS AVRIL 1935,Pierre,30x30,Joseph Roque,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,YY,Joseph Roque,France,,Feature,"[2.360569000450872, 48.89008599910796]",Point,2.360569000450872,48.89008599910796
48.844475,2.34685,5031,5,11 RUE DE ESTRAPADE,RDC,"PAUL-LOUIS COURIER / NE A PARIS, RUE DU MAIL / LE 4 JANVIER 1772 / HABITA CETTE MAISON / DE 1785 A 1791 / [EN BAS A DROITE] 1929",pierre blanche,,Paul-Louis Courier,18,,,les écrivains et intellectuels,,YY,Paul-Louis Courier,France,,Feature,"[2.3468499996388417, 48.84447499949843]",Point,2.3468499996388417,48.84447499949843
48.844142,2.363986,5038,5,PLACE VAHLUBERT,RDC,HONNEUR AUX HEROS / TOMBES POUR LA LIBERATION / DE PARIS / OFFERT / PAR LES CELLULES COMMUNISTES / ET LES HABITANTS DU QUARTIER / DU JARDIN DES PLANTES / 18 - 24 AOUT 1944,plastique,,Héros tombés pour la Libération - Jardin des Plantes,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,,,,France,,Feature,"[2.3639859997095023, 48.84414199940713]",Point,2.3639859997095023,48.84414199940713
48.850026,2.349751,5056,5,33 RUE DE BIEVRE,RDC,ICI EST TOMBE / LE 22 AOUT 1944 / LE COMBATTANT F.F.I / GUY BASSEAU,plaque en pierre blanche,,Guy Basseau,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,les Morts pour la France,YY,Guy Basseau,France,,Feature,"[2.3497510002583333, 48.850025999105725]",Point,2.3497510002583333,48.850025999105725
48.842627,2.341097,5069,5,260 RUE SAINT-JACQUES,RDC,EMILE / DURKHEIM/ 1858 . 1917 / Fondateur de la sociologie / habita cet immeuble / de 1902 à 1912,plaque en pierre blanche,,Émile Durkheim,19-20,,,les écrivains et intellectuels,,YY,Émile Durkheim,France,,Feature,"[2.3410970004344978, 48.84262699902138]",Point,2.3410970004344978,48.84262699902138
48.854553,2.33298,6417,6,13 RUE SAINT-BENOÎT,"À DROITE DU PORCHE D'ENTRÉE, RDC",REVUE / « L'INDUSTRIE / NATIONALE »,marbre,40x20,"Revue """"""""L'industrie Nationale""""""""",19,,,"lieux, édifices et vestiges",,,,France,,Feature,"[2.3329799995063008, 48.85455299865235]",Point,2.3329799995063008,48.85455299865235
48.85105,2.338593,6433,6,10 RUE DE L'ODÉON,"ENTRE LES DEUX FENÊTRES DU PREMIER ÉTAGE, PRESQUE DE LEUR TAILLE, COULEUR SEMBLABLE À CELLE DU MUR.","[DESSINS] THOMAS PAINE / 1737 – 1809 / Anglais de naissance / Américain d'adoption / Français par décret / a vécu dans cet immeuble de 1797 à 1802. / Il mit sa passion de la liberté au service de la / Révolution française,fut député à la Convention / et écrivit Les Droits de l'Homme. / ""Lorsque les opinions sont libres,la force de la / vérité finit toujours par l'emporter""",,50x70,Thomas Paine,18-19,"Révolution, Consulat et Empire",,les écrivains et intellectuels,les politiques,YY,Thomas Paine,"France, Grande-Bretagne, États-Unis",,Feature,"[2.338592999462412, 48.85104999945722]",Point,2.338592999462412,48.85104999945722
48.85643,2.33619,6902,6,5 RUE DES BEAUX ARTS,,LE 24 MAI 1944/LA MILICE FRANÇAISE EST VENUE ARRÊTER/ DANS CET IMMEUBLE/LE POÈTE GUY ROBERT DU COSTAL/ET SON ÉPOUSE YVONNE LE MAREC/RÉSISTANTS DE LA TOUTE PREMIÈRE HEURE/MEMBRES DE LIBÉRATION-NORD/ILS FURENT DÉPORTÉS PAR LE DERNIER CONVOI/LE 15 AOÛT 1944,comblanchien,30x30,Guy Robert du Costal et Yvonne Le Marec,20,Seconde Guerre mondiale,,les Résistants,,XY,"Guy Robert du Costal, Yvonne Le Marec",France,,Feature,"[2.336190000062645, 48.85642999866521]",Point,2.336190000062645,48.85642999866521
48.85781,2.33718,6951,6,PONT DES ARTS,"rive gauche, côté gauche du pont","A la mémoire de Vercors (Jean Bruller) co-fondateur en 1942 des Editions de Minuit avec le silence de la Mer et des Ouvriers du livre qui par leur dévouement, au péril de leur vie sous l'occupation nazie, ont permis à la pensée française de maintenir sa permanence et son honneur 1942-1992. 'Ce lieu du monde, unique et prestigieux, qui hantait ses pensées, nourissait ses rêves, exaltait son âme : le pont des Arts. Vercors. la Marche à l'Etoile'",comblanchien,40x60,Jean Bruller,20,Seconde Guerre mondiale,,les écrivains et intellectuels,les Résistants,YY,Jean Bruller,France,,Feature,"[2.337179999595148, 48.85780999878995]",Point,2.337179999595148,48.85780999878995
48.858276,2.347793,1020,1,43 RUE DE RIVOLI,EN HAUT RDC ET EN BAS 1ER ETAGE,Marcel/Lindner/tué par les allemands/le 19 aout 1944,marbre,30x50,Marcel Lindner,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,les Morts pour la France,YY,Marcel Lindner,France,,Feature,"[2.3477930004442364, 48.85827599873934]",Point,2.3477930004442364,48.85827599873934
48.8663,2.32389,1215,1,"MÉMORIAL DE LA CONCORDE, JARDIN DES TUILERIES, À L'ANGLE DE LA RUE DE RIVOLI ET DE LA PLACE DE LA CONCORDE",RDC,ICI / EST TOMBÉ LE 25 AOÛT 1944 / L’ADJUDANT / MICHEL MOUCHET / DU RÉGIMENT DE SAPEURS-POMPIERS DE PARIS / MORT POUR LA LIBÉRATION,pierre blanche,35x45,Michel Mouchet,20,Seconde Guerre mondiale,Libération de Paris,les militaires,les Morts pour la France,YY,Michel Mouchet,France,,Feature,"[2.3238899994351714, 48.86629999892614]",Point,2.3238899994351714,48.86629999892614
48.866279,2.324055,1218,1,"MÉMORIAL DE LA CONCORDE, JARDIN DES TUILERIES, À L'ANGLE DE LA RUE DE RIVOLI ET DE LA PLACE DE LA CONCORDE",RDC,ICI / PIERRE LAIGLE / CHEF DE CHAR / DIVISION LECLERC / ÂGÉ DE 31 ANS / EST MORT HÉROÏQUEMENT / POUR LA FRANCE / LE 25 AOÛT 1944,pierre blanche,35x45,Pierre Laigle,20,Seconde Guerre mondiale,Libération de Paris,les militaires,les Morts pour la France,YY,Pierre Laigle,France,,Feature,"[2.3240549996876876, 48.86627899946113]",Point,2.3240549996876876,48.86627899946113
48.8646,2.330295,1235,1,2 RUE DU 29 JUILLET,BAS 1ER ÉTAGE,EN CETTE MAISON / LE 26 AVRIL / 1910 / EST MORT / BJORNSTJERNE BJORNSON / FILS ILLUSTRE DE LA NORVEGE / NE LE 8 DECEMBRE / 1832 / POETE / DRAMATURGE / TRIBUN / APOTRE DE LA LIBERTE / ET DE LA PAIX / HONNEUR DE L’HUMANITÉ,marbre,80x45,Bjørnstjerne Bjørnson,19-20,,,les écrivains et intellectuels,les artistes (théâtre et cinéma),YY,Bjørnstjerne Bjørnson,"France, Norvège",,Feature,"[2.3302950002187717, 48.864599999514695]",Point,2.3302950002187717,48.864599999514695
48.864858,2.322658,1240,1,JARDIN DES TUILLERIES,MILIEU ENTRÉE PRINCIPALE,"EN CES LIEUX, LE 1ER DECEMBRE 1783 / SONT PARTIS / LE PHYSICIEN A.C. CHARLES / ET MARIE_NOËL ROBERT / DANS LA NACELLE DU PREMIER / GRAND BALLON A HYDROGENE / AERO CLUB DE FRANCE",marbre gris,100x100,Départ du premier vol habité en ballon à hydrogène - 1783,18,,,évènements et faits historiques,les inventeurs et ingénieurs,YY,"Jacques Charles, Marie-Noël Robert",France,,Feature,"[2.3226579997767245, 48.86485799933197]",Point,2.3226579997767245,48.86485799933197
48.866004,2.33747,1410,1,36 RUE MONTPENSIER,RDC,"DE 1939 À 1963 JEAN COCTEAU A VÉCU, TRAVAILLÉ ET RAYONNÉ DANS CETTE MAISON",pierre grise,20x30,Jean Cocteau,20,,,les écrivains et intellectuels,les artistes (théâtre et cinéma),YY,Jean Cocteau,France,,Feature,"[2.3374699997477584, 48.86600399913799]",Point,2.3374699997477584,48.86600399913799
48.864127,2.353675,3404,3,"39, RUE CHAPON",à droite du milieu de la porte d'entrée,ICI/A DEMEURÉ/PAULETTE BUCHMAN/ JEUNE HÉROÏNE/MORTE POUR LA FRANCE,marbre gris,30x30,Paulette Buchman,20,Seconde Guerre mondiale,,les Résistants,les Morts pour la France,XX,Paulette Buchman,France,,Feature,"[2.3536749995633, 48.86412699876832]",Point,2.3536749995633,48.86412699876832
48.860822,2.357946,3408,3,45 RUE DES ARCHIVES,"au dessus d'une porte cochère rouge, dans un ovale",ANCIEN MONASTÈRE/DES/R.P. DE LA MERCI/RECONSTRUIT/EN'1727 À 1731/GODEAU ARCHITECTE,pierre gris foncée entourage en bois rose,40x80 (ovale),Couvent de la Merci,12,Moyen Âge,,"lieux, édifices et vestiges",,,,France,,Feature,"[2.357945999723986, 48.860821998968575]",Point,2.357945999723986,48.860821998968575
48.86417822,2.36198402,3418,3,RUE PERRÉE,"A L'ARRIÈRE DU BÂTIMENT DE LA MAIRIE, DERRIÈRE UNE GRILLE",SYNDICAT/DES MARCHANDS/DU CARREAU DU TEMPLE/EN HOMMAGE/A NOS CAMARADES/MORTS POUR LA France/VICTIMES DE LA BARBARIE NAZIE,marbre blanc,50x 40,Syndicat des Marchands du Carreau du Temple – Hommage aux victimes 1939-1945,20,Seconde Guerre mondiale,,les victimes civiles de guerre,les Résistants,,,France,,Feature,"[2.361984022519676, 48.86417821898866]",Point,2.361984022519676,48.86417821898866
48.85427455,2.34735584,4007,4,9 RUE DE LA CITE,"3M DU SOL, A L'ENTREE DE LA PREFECTURE DE POLICE","""BRAVANT L'OCCUPANT DES LE 15 AOÛT, DÉCLENCHANT LA LUTTE DES LE 19 ET LA POURSUIVANT / JUSQU'AU 26, LES COURAGEUX GARDIENS DE LA POLICE PARISIENNE ONT DONNE / A TOUTE LA NATION UN BEL EXEMPLE DE PATRIOTISME ET DE SOLIDARITÉ, QUI FUT / L'UN DES PREMIERS FACTEURS DU SUCCÈS DES COMBATS POUR LA LIBÉRATION DE LA CAPITALE"" / Citation décernée à la Préfecture de Police / lors de la remise de la Croix d'Officier de la Légion d'Honneur / dans la Cour des Invalides le 12 octobre 1944 / par le Général de GAULLE, chef du gouvernement provisoire de la République / A l'occasion du 70ème anniversaire de la Libération de Paris / Le 25 août 2014 / cette plaque a été dévoilée par / Monsieur François HOLLANDE / Président de la République / en hommage aux policiers qui, dès 1940, / se sont engagés dans la voie courageuse de la Résistance / M. Manuel VALLS, étant Premier Ministre / M. Bernard CAZENEUVE, étant Ministre de l'Intérieur / Mme Anne HIDALGO étant Maire de Paris M. Bernard BOUCAULT étant Préfet de Police",marbre gris clair,70x100,Libération de Paris,20,Seconde Guerre mondiale,Libération de Paris,évènements et faits historiques,,,,France,,Feature,"[2.3473558438068176, 48.85427454644686]",Point,2.3473558438068176,48.85427454644686
48.851777,2.352148,4014,4,MEMORIAL DES MARTYRS DE LA DEPORTATION SQUARE DE L'ILE-DE-FRANCE 7 QUAI DE L'ARCHEVECHE,"POSEE DANS L'HERBE, PRES DU CHEMIN","Ces roses ""Résurrection"" (Krilexis), créées à / l'initiative de femmes déportées au camp de / concentration de Ravensbrück, sont dédiées / à toutes les victimes de la Déportation. / Elles sont un appel à la vigilance et à la paix.",plaque de verre noire,40x80,Rosier Résurrection (2),20,Seconde Guerre mondiale,,évènements et faits historiques,,,,France,,Feature,"[2.352147999844793, 48.85177699919051]",Point,2.352147999844793,48.85177699919051
48.852154,2.3574,4402,4,33 QUAI D'ANJOU,BAS DU 1ER ETAGE,1640/MAISON DE MARIN LE ROY/SIEUR DE GOMBERVILLE/TITULAIRE DU 21e FAUTEUIL/A LA FONDATION/DE L'ACADEMIE FRANÇAISE,pierre blanche,35x40,Marin le Roy de Gomberville,17,Ancien Régime,,les écrivains et intellectuels,,YY,Marin le Roy de Gomberville,France,,Feature,"[2.3574000005849856, 48.85215399903593]",Point,2.3574000005849856,48.85215399903593
48.85158825,2.35939445,4408,4,13 QUAI D'ANJOU,MILIEU RDC,"A.V. GEOFFROY-DECHAUME/Statuaire 1816-1892/Directeur du Musée/de Sculpture Comparée,/habita cette maison pendant 42 ans./ Adjoint de Viollet-le-Duc,/il a restitué les grands programmes/de la sculpture du Moyen Âge,/disparue au cours de la Révolution","pvc, matériau indéterminé",60x50,Adolphe-Victor Geoffroy-Dechaume,19,,,les artistes (beaux-arts),,YY,Adolphe-Victor Geoffroy-Dechaume,France,,Feature,"[2.3593944456923377, 48.851588247253126]",Point,2.3593944456923377,48.851588247253126
48.852331,2.353775,4436,4,1 RUE BOUTAREL,HAUT RDC,LE PEINTRE ET ILLUSTRATEUR/ANDRÉ DIGNIMONT/A VÉCU DANS CETTE MAISON/DE 1927/À SA MORT,marbre,40x60,André Dignimont,20,,,les artistes (beaux-arts),,YY,André Dignimont,France,,Feature,"[2.3537750003712614, 48.852330999008906]",Point,2.3537750003712614,48.852330999008906
48.852919,2.351958,4457,4,1 QUAI AUX FLEURS,HAUT RDC,EDMOND FLEG/POETE DRAMATURGE/ROMANCIER/A VECU 55 ANS DANS CETTE MAISON/DE 1908 JUSQU'À SA MORT/15 OCTOBRE 1963,pierre,30x40,Edmond Fleg,20,,,les écrivains et intellectuels,,YY,Edmond Fleg,France,,Feature,"[2.351957999701939, 48.8529189987484]",Point,2.351957999701939,48.8529189987484
48.859032,2.355846,4918,4,40 RUE DES ARCHIVES,RDC,MAISON DE LA FAMILLE CŒUR / SISE RUE DE L'HOMME ARMÉ. / APPARTENAIT AU XVIIE SIÈCLE / À LA PETITE FILLE DE / JACQUES CŒUR MARIE / FEMME D'EUSTACHE LUILLIER / PRÉVÔT DES MARCHANDS,pierre,30x40,Famille Cœur,,,,"lieux, édifices et vestiges",,,,France,01/01/93,Feature,"[2.3558460004948802, 48.85903199925119]",Point,2.3558460004948802,48.85903199925119
48.85718,2.35944,4928,4,26 RUE DES ROSIERS,RDC dans l'encadrure de la porte,Ici habitait Yvette Feuillet Sergent FFI citée à l'ordre la Résistance assassinée par les Nazis à Auschwitz à l'âge de 22 ans,marbre,20x20,Yvette Feuillet,20,Seconde Guerre mondiale,,les Résistants,,XX,Yvette Feuillet,France,,Feature,"[2.359439999946374, 48.857179999049485]",Point,2.359439999946374,48.857179999049485
48.854666,2.335974,6090,6,2 RUE DE FURSTENBERG,PREMIER ETAGE,LE COMPOSITEUR / ALEXANDRE TCHEREPNINE / 1899 -1977 / HABITA CETTE MAISON / 1983,pierre,15x25,Alexandre Tcherepnine,20,,,les artistes (musique et danse),,YY,Alexandre Tcherepnine,"France, Russie",,Feature,"[2.3359739998347595, 48.854665998910036]",Point,2.3359739998347595,48.854665998910036
48.842119,2.335304,6220,6,"87, RUE D'ASSAS",RDC,Germaine TAILLEFERRE / (1892-1983) / Compositeur / du Groupe des Six / A VECU ICI / SES DERNIÈRES ANNÉES,marbre,40x30,Germaine Tailleferre,19-20,,,les artistes (musique et danse),,XX,Germaine Tailleferre,France,,Feature,"[2.335303999542837, 48.842118998752284]",Point,2.335303999542837,48.842118998752284
48.853298,2.342974,6225,6,22 RUE SAINT-ANDRE DES ARTS / PLACE SAINT-MICHEL,RDC,ICI / EST TOMBÉ / POUR LA LIBÉRATION DE PARIS / DESNOS LOUIS / I.P.A. DES GARDIENS DE LA PAIX / DU VIe Arrt / LE 19 AOUT 1944,marbre,40x30,Louis Desnos,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,les Morts pour la France,YY,Louis Desnos,France,,Feature,"[2.3429739998054084, 48.85329799886916]",Point,2.3429739998054084,48.85329799886916
48.846286,2.347619,5089,5,23 RUE CLOVIS,1ER ETAGE,"A LA MEMOIRE DES ENFANTS, ELEVES DE CETTE ECOLE / DEPORTES DE 1942 A 1944 PARCE QU'ILS ETAIENT NES JUIFS, / VICTIMES INNOCENTES DE LA BARBARIE NAZIE / AVEC LA COMPLICITE ACTIVE / DU GOUVERNEMENT DE VICHY. / ILS FURENT EXTERMINES DANS LES CAMPS DE LA MORT. │ NE LES OUBLIONS JAMAIS │ [EN BAS A GAUCHE] LE 9 FEVRIER 2002",plaque en plexiglas noir,,Ecole rue Clovis,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.3476189995060848, 48.846285999365136]",Point,2.3476189995060848,48.846285999365136
48.845713,2.345074,5109,5,17 PLACE DU PANTHEON,RDC,"1919 - 1989 / DANS CET HOTEL / AU COURS DU PRINTEMPS 1919 / ANDRE BRETON & PHILIPPE SOUPAULT / ONT INVENTE L'ECRITURE AUTOMATIQUE / ET DONNE NAISSANCE AU SURREALISME / EN ECRIVANT """"""""LES CHAMPS MAGNETIQUES""""""""",pierre blanche,,André Breton et Philippe Soupault,20,,,les écrivains et intellectuels,,YY,"André Breton, Philippe Soupault",France,,Feature,"[2.3450739993425387, 48.845712998901675]",Point,2.3450739993425387,48.845712998901675
48.84105476,2.34042926,5128,5,6 RUE DU VAL DE GRACE,RDC,ALFONS MUCHA / (24.7.1860 IVANCICE 14.7.1939 PRAGUE - PRAHA / LE CELEBRE PEINTRE TCHEQUE REPRESENTANT DU STYLE / ART NOUVEAU A VECU ET TRAVAILLE DANS CETTE MAISON / ZNAMI CESKY SECESNI MALIRIPUSOLBIBV TOMTO DOM / 1896 - 1903 / S.HANZI 98,pierre beige,,Alfons Mucha,19-20,,,les artistes (beaux-arts),,YY,Alfons Mucha,"France, République tchèque",,Feature,"[2.340429262968805, 48.84105475978931]",Point,2.340429262968805,48.84105475978931
48.851497,2.347308,5156,5,1 RUE DU FOUARRE,RDC,ICI EST TOMBE / LE 19 AOUT 1944 / POUR LA LIBERATION DE PARIS / LE GARDIEN DE LA PAIX / POULAIN FERNAND / AGE DE 23 ANS,pierre beige,,Fernand Poulain,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,les Morts pour la France,YY,Fernand Poulain,France,,Feature,"[2.3473079997476867, 48.85149699923113]",Point,2.3473079997476867,48.85149699923113
48.84793,2.35311,5908,5,28 RUE DU CARDINAL LEMOINE,Rez-de-chaussée,CE BÂTIMENT/FAISAIT PARTIE DU/COLLÈGE/DU CARDINAL LEMOINE,comblanchien,20x35,Collège du Cardinal Lemoine,14,,,"lieux, édifices et vestiges",,YY,Jean Lemoine,France,,Feature,"[2.3531099993884594, 48.847929999250674]",Point,2.3531099993884594,48.847929999250674
48.845459,2.290405,1615,15,5 RUE EDMOND ROGER,RDC,"ICI EN FÉVRIER 1942 FUT CRÉÉ LE RÉSEAU DE RENSEIGNEMENTS 'MARC FRANCE' GROUPEMENT DE COMBAT CONTRE L'ENNEMI LE 10 MARS 1943, LA GESTAPO MIT FIN À L'EXISTENCE DE CET ORGANISME PAR L'ARRESTATION DE 29 DE SES AGENTS EN ACTIVITÉ DONT 18 MORTS TORTURÉS DANS LES CAMPS NAZIS. IN MEMORIAM: AGUESSE GEORGES 22 ANS; BEDOUET ANDRÉ 46 ANS; BELLOIR GUSTAVE 66 ANS; BROUSSE ROBERT 28 ANS; BUCHO AMÉDÉE 51 ANS; DAGORETTE JEAN 44 ANS; DALIER ANDRÉ 28 ANS; DE ROOSTER PIERRE 32 ANS; DUPÉRÉ ANDRÉ 44 ANS; JOUBERT MAURICE 58 ANS; LA JEUNESSE JEAN 38 ANS; LANNELONGUE HENRI 48 ANS; LORANT HENRI 23 ANS; PERONNE RENÉ 33 ANS; PEYRESAUBES DOMINIQUE 48 ANS; PIGEAUD COLETTE 39 ANS; ROSET CAMILLE 59 ANS; THIAULT MAURICE 43 ANS. MÉDITEZ... SUR LEUR MARTYRE ENDURÉ POUR LA FRANCE",marbre blanc,80x110,"Réseau """"""""Marc-France"""""""" 1942-1943",20,Seconde Guerre mondiale,,les Résistants,,,,France,,Feature,"[2.2904049997375413, 48.84545899871959]",Point,2.2904049997375413,48.84545899871959
48.863792,2.333977,1616,1,5 RUE DE L'ECHELLE,1ER ÉTAGE,ICI ÉTAIT LA MAISON OÙ PROSPER MONTAGNÉ A SERVI DE 1921 À 1929 L'ART CULINAIRE ET LES LETTRES,marbre jaunet,30x50,Prosper Montagné,20,,,"lieux, édifices et vestiges",les restaurateurs et cuisiniers,YY,Prosper Montagné,France,,Feature,"[2.333976999358023, 48.86379199898555]",Point,2.333976999358023,48.86379199898555
48.844713,2.331638,6022,6,6 RUE VAVIN,REZ-DE-CHAUSSEE,Florentin BRIGAUD / 1886 - 1958 / « Sculpteur animalier » / Né à Bragny en Charolais Bourgogne / Mort à Sainte Maxime s/ Mer Var / A VÉCU PENDANT 40 ANS / DANS CETTE MAISON DE 1918 À 1958 / Don de la ville de Gien Loiret,pierre,45x60,Florentin Brigaud,19-20,,,les artistes (beaux-arts),,YY,Florentin Brigaud,France,,Feature,"[2.3316379999287156, 48.844712999003235]",Point,2.3316379999287156,48.844712999003235
48.865347,2.3442,2007,2,5 RUE DE LA JUSSIENNE,REZ-DE-CHAUSSEE FACADE DU COLLEGE CESAR FRANCK,A LA MEMOIRE DES ELEVES DE CETTE ECOLE/ DEPORTES DE 1942 A 1944 PARCE QUE NES JUIFS/ VICTIMES INNOCENTES DE LA BARBARIE NAZIE/ AVEC LA COMPLICITE DU REGIME DE VICHY.// ILS FURENT EXTERMINES DANS LES CAMPS DE LA MORT./ 140 ENFANTS VIVAIENT DANS LE 2EME ARRONDISSEMENT./ NE LES OUBLIONS JAMAIS/ 2 AVRIL 2004,marbre,80x40,Ecole rue de la Jussienne,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.344199999405803, 48.86534699924021]",Point,2.344199999405803,48.86534699924021
48.860547,2.323258,7073,7,6 RUE SOLFERINO,RDC,JULES ROMAINS/DE L’ACADEMIE FRANCAISE/A VECU DANS CETTE MAISON/DE 1947 A 1972,marbre,,Jules Romains,20,,,les écrivains et intellectuels,,YY,Jules Romains,France,,Feature,"[2.3232580005495165, 48.86054699884424]",Point,2.3232580005495165,48.86054699884424
48.856061,2.332041,7094,7,26 RUE DES SAINTS PERES,Premier,ICI HABITA EN 1835/A SON ARRIVEE A PARIS/CHRISTIAN FREDERIC SAMUEL/HAHNEMANN/FONDATEUR/DE LA MEDECINE HOMEOPATHIQUE,marbre,,Christian Friedrich Samuel Hahnemann,19,,,les médecins et scientifiques,,YY,Christian Friedrich Samuel Hahnemann,France,,Feature,"[2.3320410002091125, 48.85606099943564]",Point,2.3320410002091125,48.85606099943564
48.86852,2.345677,2017,2,8 RUE DU SENTIER,FACADE DE LA MAISON MOZART,W.A MOZART/ ET SA MÈRE MARIA/ SÉJOURNÈRENT ICI/ EN 1778/ CELLE-CI Y MOURUT/ LE 3 JUILLET/ G.I.N.F. 1991,pierre,40x20,Wolfgang Amadeus Mozart,18,,,les artistes (musique et danse),,XY,"Wolfgang Amadeus Mozart, Anna Maria Mozart","France, Autriche",,Feature,"[2.3456770000950695, 48.868519998632316]",Point,2.3456770000950695,48.868519998632316
48.844289,2.324804,6038,6,169 RUE DE RENNES,REZ-DE-CHAUSSEE,ICI VIVAIT / HELENE BOUCHER / AVIATRICE FRANCAISE / TOMBEE AUX COMMANDES DE SON AVION / LE 30 NOVEMBRE 1934 A / L'ÂGE DE 26 ANS,pierre,35x50,Hélène Boucher,20,,,les aviateurs,,XX,Hélène Boucher,France,,Feature,"[2.324804000425071, 48.84428899921121]",Point,2.324804000425071,48.84428899921121
48.868,2.3326,2207,2,4 RUE D ANTIN,REZ DE CHAUSSEE CENTRE GAUCHE,MAIRIE DE L’ANCIEN 2EME ARRONDISSEMENT./ OU FUT CELEBRE LE 9 MARS 1796/ LE MARIAGE DU GENERAL BONAPARTE/ ET DE JOSEPHINE DE BEAUHARNAIS,pierre,37x35,Mairie de l'ancien 2ème arrondissement,18,"Révolution, Consulat et Empire",,"lieux, édifices et vestiges",évènements et faits historiques,XY,"Napoléon Bonaparte, Joséphine de Beauharnais",France,,Feature,"[2.33260000061376, 48.867999999137936]",Point,2.33260000061376,48.867999999137936
48.853409,2.330901,6065,6,18 RUE DU DRAGON,PREMIER ETAGE,"CAMILLE de SAINTE CROIX / POÈTE, AUTEUR DRAMATIQUE / ROMANCIER, CRITIQUE D'ART / NÉ À PARIS LE 5 OCTOBRE 1859 / MORT DANS CETTE MAISON / LE 19 SEPTEMBRE 1915",pierre,25x40,Camille de Sainte-Croix,19-20,,,les écrivains et intellectuels,,YY,Camille de Sainte-Croix,France,,Feature,"[2.3309009999824744, 48.85340899865173]",Point,2.3309009999824744,48.85340899865173
